22942;24829;12008;4548;22856;28832;26208;376;27674;9640
17683;6464;349;26438;13882;29951;27838;1162;11900;20820
26797;15665;24941;31506;6148;19646;28757;21233;19177;11212
30258;14723;2805;31650;5376;30569;12950;20488;26679;30150
5041;19289;150;23284;29068;16602;19743;24438;20972;20810
5475;28462;27002;13754;26879;27344;10091;11423;10343;7575
9312;15654;2786;15159;30859;17607;17878;31250;15636;797
14662;7598;15547;6133;17817;1383;6078;10149;11933;4961
24317;6559;12235;32705;27228;9541;9677;27677;28265;8447
28989;19248;5439;18315;30384;28883;7850;26517;24563;24105
19339;12680;660;7705;6270;6051;4004;17921;3003;29775
28860;28328;6714;27312;30270;14709;26651;13690;15069;13791
26692;22534;24672;15141;8012;26021;2466;2623;3480;21300
13790;19476;1219;1776;24873;16365;27715;6796;3648;11818
14666;897;7556;29492;7659;5542;5443;14002;13182;5120
16185;8960;9285;17371;16215;12508;6224;13849;1987;23395
27037;15051;19999;20541;25476;13054;26126;28692;4434;13527
9460;13130;24629;13795;13054;18155;6232;12200;28003;30176
29006;29312;15849;12902;17844;6823;2986;21439;10770;23442
10520;23591;27395;5506;25407;23306;13974;26970;5706;16244
29939;16045;27465;11977;5186;28700;9009;13238;19400;4575
4900;22887;6739;1697;13811;1787;985;22161;30434;12085
21084;31926;6571;10356;24080;7810;25541;16613;8384;25003
27365;25335;6254;21558;11462;24079;15674;6869;21542;10110
3717;22898;20241;10160;31573;2572;6753;26533;10747;13762
26246;12965;25332;17453;31107;48;8974;21747;29241;14901
6347;22425;20712;13188;4362;21913;26867;25220;5860;8885
8163;13353;19157;26506;7599;2849;13596;14952;21051;16206
5988;14945;29726;12665;419;24736;23720;18245;11843;31741
25892;25441;27008;2766;10586;11778;2065;26367;21336;16785
12554;30821;21618;4000;32513;24911;12168;4643;15471;22878
14471;7389;16218;10903;27954;25368;10289;1207;19235;1433
2040;6854;18188;15571;12708;16111;18755;29531;15049;28815
21374;25756;28530;4236;13275;5068;15696;12264;26915;12063
23064;11414;7247;13114;10534;4236;21323;25322;9318;26393
16635;26390;19572;31865;22140;10994;25602;15271;31148;18550
31355;7794;1260;6415;2533;25555;29732;16020;11276;126
25352;14459;10973;32183;16538;22861;28688;14951;23536;12375
6154;17007;11832;15267;11265;12348;1529;30246;18273;19611
30620;5691;11374;24783;14122;4176;3115;28386;16215;12767
1403;17464;27072;26785;8071;6762;23665;2558;17247;14929
28842;11975;30948;21856;30435;30503;27365;2359;31757;19159
30344;16758;29723;27026;18924;27599;28097;24521;22028;12896
13179;13207;6119;12351;32210;24055;31966;21590;6875;25653
26205;26225;12032;9634;4285;25237;29442;12684;24937;7828
4927;14701;24640;28126;5169;29539;24635;14234;24632;224
6992;13045;25241;11683;17814;15802;21446;6887;23465;292
6880;10970;12368;22768;26746;16464;32093;12469;28320;9913
31701;19320;23063;13904;18257;10619;28903;2198;4260;87
31255;20735;25534;31050;21176;11755;1233;10706;21541;1495
10418;31355;28552;17621;3201;28661;8864;3641;12428;2665
10690;13974;14961;12045;4894;6633;17027;20471;5956;8723
4207;17967;23271;4493;2848;4615;32224;26199;24543;30127
7029;26929;9407;7684;8156;15630;31288;19881;5883;710
28690;15961;22642;25867;12676;11387;13531;8350;15518;16631
2128;23746;10468;19785;22062;26610;16700;3540;21017;11471
29962;26232;31297;29532;25753;19814;9955;17005;3261;22579
13074;30045;21942;7980;8887;23040;2392;27370;27095;27352
29801;24614;14612;31116;14155;7630;29559;23957;2522;343
12652;31547;30360;1366;29966;14016;20744;28234;29605;10203
27479;14780;6253;8552;20289;907;9370;24925;32307;21889
4248;32000;31917;5417;4759;23895;11499;997;28231;24544
15556;1339;29152;28547;10962;8048;17510;10693;9939;27224
26923;25662;20815;24684;7317;9805;7804;17949;28193;27402
24670;7016;15272;16252;15410;19371;29154;4365;3853;4023
13864;16442;1473;13862;23934;19343;27648;17903;21712;9939
30404;12087;24188;4736;3565;32362;18705;1910;22828;17803
854;2799;5153;12232;12687;32438;28096;29522;10235;16788
30457;5483;28321;13323;25752;13505;12877;30023;10346;19962
18133;27730;9633;11920;7840;29063;1145;2527;23401;11337
26908;25724;23617;30965;4547;18889;27859;27412;8223;32710
31212;16342;4599;11562;28475;21692;11538;9651;8789;30356
25175;20666;28411;7338;27699;24074;26784;25661;11323;15602
17702;24624;3091;2457;25833;4354;25998;25746;7166;6400
13846;26800;8381;185;8527;13084;17276;8115;1783;12708
21406;32092;12305;11094;21965;15939;22338;14158;28547;29064
4219;5580;11215;21138;21464;8074;32086;21247;12232;16204
8600;225;26223;10680;18804;7463;31304;18280;10990;30297
28175;1342;24625;23433;15326;32503;14288;15238;18326;14339
23121;17490;20608;22164;26860;5846;9780;5366;31120;25301
9402;23838;5159;32543;15344;17029;5403;20999;1579;20023
6425;7702;12833;20774;22037;1793;17415;12485;1422;25305
29174;25042;17427;11138;8083;1395;2566;9318;15599;23685
8608;2154;3244;1329;15925;21538;5474;14016;6329;64
16960;28592;13700;16467;30455;18951;14162;6574;6867;27111
25486;26277;24363;14947;15312;6656;17660;27793;20644;22185
9681;27872;12685;12200;17382;17068;7753;9297;9612;3600
23895;11452;16335;6140;23479;27254;13399;10375;31217;20854
9868;6022;10840;23891;27646;19293;17552;9908;7171;6677
12878;27911;17058;16559;22879;26742;15023;25784;26348;30742
29496;21534;24572;98;9248;30530;6970;3561;13834;10574
2041;4163;24952;27337;26229;16713;18740;8809;21851;3206
5104;24616;22668;2792;18729;22169;15646;26299;30033;32381
32420;15320;22828;6290;4528;18458;10363;427;14230;18
7128;3333;16242;23548;23009;22745;22636;28913;31640;20782
22842;10846;12298;21745;8423;14260;17199;12615;29907;609
3090;26402;32764;16384;1585;28435;22395;29900;6695;28511
10322;31323;22920;6228;29284;24201;12813;6877;29893;11954
23537;27989;12084;804;1946;21145;7398;24275;3708;22369
3206;14159;11067;14800;14713;14580;32015;28489;2662;7008
23149;15493;6390;6699;14052;5090;26328;26066;8261;11774
25609;8435;5894;4229;10834;15808;17896;30535;4626;20398
23768;21390;1085;9581;4883;21934;11685;16157;5262;13533
30584;29887;24213;10565;26890;24809;20402;19544;22229;25534
28368;21348;703;21022;11680;22631;4507;9498;10812;9508
31217;15787;13323;13430;20482;4259;6116;24037;4871;20195
30582;24439;24506;24015;12263;14792;11287;13311;5051;4701
28772;28215;31736;4150;24943;12442;29831;26274;8215;10266
2014;600;525;16435;28124;3266;22492;24793;8692;14748
21543;18607;9358;4798;30770;22393;27562;13878;10661;23764
18119;15002;21900;16165;14851;11677;17569;3791;5251;24799
1230;22953;17941;30986;3054;21167;14356;29466;30676;8695
11661;5116;3982;28903;28319;30299;27114;1702;17192;10935
23866;2256;158;7607;7253;13422;12090;14528;9438;8997
2652;28870;25289;28845;24619;14178;11546;21637;5243;549
32752;997;19189;23597;6083;28661;31857;13813;20970;13372
31655;26481;30304;18779;11527;6235;20167;20475;30181;712
11949;2052;9945;17406;20751;18447;25958;12169;12059;2335
22745;22668;13370;23179;7796;17750;29518;21055;18636;309
16696;19749;28272;143;22686;5085;3019;2862;27371;14260
15436;8412;17047;15316;3780;3120;23208;24248;30991;6055
3961;6115;12022;6390;19642;7634;24660;18079;23736;2095
8824;3011;15582;25159;2251;20023;7036;16830;12466;23258
25288;13697;17590;27685;29987;8445;15075;32515;32413;22415
21101;27107;32698;3131;5274;27148;30071;27040;23771;6961
17032;26155;11324;3398;15844;10380;19455;27794;2691;4198
900;28676;7270;14155;25965;458;3801;32231;30719;22048
12277;31099;15562;25702;25960;21902;23436;30326;20089;32223
29779;16948;18246;9373;23778;16743;12624;30938;19798;15303
9530;8510;16393;14166;29134;20216;2231;17140;3137;31994
26335;20270;21944;12134;5996;2392;23050;18243;10645;27867
27592;15989;6914;32463;16763;24556;32560;26573;30764;20507
13846;24574;7978;31148;30217;8568;12551;12914;11485;21707
7652;11423;31821;11222;19182;2103;21916;7904;11049;6340
30845;32740;21869;13132;22833;22571;15278;6272;12783;17440
26496;20278;17288;16737;24537;793;2379;8978;7193;15263
25638;8310;10313;32572;271;12736;24224;14038;32418;12070
23116;25976;5644;26168;1903;2122;19239;6512;29799;12993
26598;7690;18514;15123;18164;3093;721;2798;12696;13515
26893;26729;21724;21278;17400;19259;4590;10899;21462;4650
11718;2131;7419;11463;9225;23168;29142;3417;8494;20933
24110;30487;26591;16689;22444;31898;9634;12357;22426;17041
31416;21323;16874;23223;14661;24042;15738;19202;8114;25592
24982;5405;4688;15503;23743;21017;6206;7011;30890;13920
8076;21586;8076;4586;19616;32061;18069;8371;22745;25111
25018;16236;17523;32571;17592;22640;24491;30211;5462;7419
28451;12182;13034;24214;28551;8705;14110;7382;15473;27530
29684;6982;7818;14400;4872;5026;1267;9687;14870;22598
28131;6579;22715;31461;17041;15683;896;19326;10836;5264
20;17292;6408;25366;26329;12670;7349;21202;32162;14438
11883;4508;12220;30709;2672;22711;18219;28839;21406;4775
19253;30779;1542;4930;10277;21094;31961;5642;1097;16840
3977;30394;26173;9503;2603;22559;4203;29883;1312;11561
13779;13362;24564;22594;27656;11348;25478;21726;32379;353
20329;8020;1788;31098;22155;20204;28542;1878;20244;5689
16667;27958;6545;7593;25688;3099;850;27738;13993;13110
10256;21295;6456;928;5844;3620;23778;15435;15891;4062
12162;569;25374;11143;28275;30955;10426;4312;592;16157
26890;20087;10238;9136;26294;20100;19181;9960;6470;366
21658;7127;6351;11020;5465;32281;27858;1513;10833;20418
16993;12511;1224;5013;19843;6887;30369;14199;23002;24879
26658;803;20099;21357;6907;24350;10558;4724;7812;2030
13519;32004;22855;391;32420;24295;19390;24326;20407;5689
28766;12961;11446;8968;23764;14814;8546;21789;2190;6660
23349;3096;23677;16591;22343;15811;28697;15720;10098;13984
6054;9620;4788;18628;10166;23340;5334;23784;4592;17869
331;6590;16143;21712;19803;5505;18990;23933;17793;17872
322;10619;12817;8636;20200;18827;12061;10784;29025;119
15258;19505;8922;23108;17343;21077;5873;17327;10926;22329
29046;13784;5974;28445;6766;19000;2200;31603;4958;19160
29864;23721;12742;4805;30647;30275;25323;21183;21967;14636
23769;3633;21502;10318;24745;25702;11446;2912;29184;31225
9076;17407;10200;5773;31648;30977;31363;19135;22196;3078
13036;12889;15777;3407;24353;9928;22895;8660;28686;30161
7971;3984;25739;28799;29413;25632;9626;26208;1634;27020
30697;24817;30320;23909;9887;13142;27632;7696;19285;12878
17401;16993;22369;10343;819;20332;16987;23150;6272;151
474;12330;13026;22004;11903;21834;11929;23758;31285;26267
23947;26242;23478;32638;12009;8592;4946;15258;31248;18674
27884;206;28845;23981;25413;9577;31781;7845;2173;18078
2612;12981;22486;25394;3284;14591;21692;3704;12640;13185
6914;20351;4857;32746;17519;138;27689;21163;18297;17088
3014;26704;13136;23077;4377;24849;27934;1481;13120;31396
21133;10304;6097;7254;25995;21585;31936;26970;25930;4594
14723;19809;30858;28533;23411;14187;19738;13052;24950;30428
20636;16434;23259;28370;26250;1597;28037;5046;16246;2542
1868;26385;13718;24635;16032;26017;21119;11504;9839;7085
25137;31137;6473;21397;14164;30947;16323;4781;1217;2492
22041;22603;28740;3927;29975;21279;17056;28924;25145;195
22740;22080;11025;27539;15005;29561;4073;31423;31292;31349
426;2207;16761;876;14076;13126;12264;562;7343;7001
28267;7089;9562;1314;7160;28567;15425;4064;30621;10828
24444;30561;27585;29479;9558;5075;24236;2785;12532;3032
27722;11850;23095;27864;27947;4410;3298;7579;28367;1483
8960;24343;289;9157;16000;20358;32065;1114;26147;9148
10630;26132;27032;2744;24260;19723;20709;28537;4810;29531
23304;3347;27695;7637;20446;2305;17231;10485;10565;1981
13456;25108;22397;28558;10218;223;9429;19873;29094;21768
31875;4444;28773;31804;6355;4591;19557;13396;23684;4652
15360;7631;23406;13976;29045;640;22121;8642;5611;29828
11883;10963;30131;22903;4848;25191;16846;13799;28575;22939
2735;19721;23850;24423;22593;26795;6518;10287;812;23914
19196;5012;13141;7973;4975;1168;10147;31154;13726;32706
11017;16847;21149;1030;23233;4699;543;20809;8661;27078
18983;4508;3556;15302;14816;6278;24867;19275;11208;11423
1442;24758;29460;3930;17873;12357;30801;14115;28226;1234
2375;28586;15536;702;24610;21630;16449;5928;9684;23005
3848;26466;29621;22475;29902;21669;6252;19297;32530;26627
9235;17000;2638;15006;32662;9510;13436;11800;4956;21112
22745;2378;16682;16929;30953;19769;13636;8546;14011;22085
21205;7627;17518;7588;16272;21072;27892;12047;21144;2719
6678;9915;27293;20657;31672;19339;28488;30879;13407;6532
474;7864;12016;20609;8464;19408;443;23336;17481;13274
695;8732;12778;17082;28943;8052;5378;27476;22494;18029
5674;27881;3639;4955;31664;675;30825;22502;5364;12654
28289;6002;29969;10250;27664;2015;16576;25950;27950;2675
4986;6416;7358;12564;16349;29266;14324;9147;28497;20735
19221;31269;25835;3302;11134;24012;26514;18278;21224;2069
5984;31547;32746;28875;12874;16023;16319;16588;3076;27508
17738;23810;15647;8745;12631;7573;19829;23100;12324;1375
24006;30072;4128;3489;5283;2367;13810;23028;21131;21025
4541;26754;29013;1453;31139;4725;4813;30342;3464;28848
17058;16058;2072;30909;28544;25680;8459;26119;32633;11296
25767;17226;937;3816;9351;10311;20250;1179;26012;32700
29925;6652;28529;27027;29082;1132;24755;3418;994;10240
27888;28915;30819;17367;10143;10125;27876;14507;97;27859
20146;7589;21638;98;6210;6006;14803;21889;4631;9635
26242;27404;6886;23072;23179;24498;15097;12065;11810;5729
1745;28461;10625;32509;5391;25460;2535;22360;2965;15458
6113;30815;2024;26740;29384;913;26328;19787;13707;1206
12132;5887;22702;23501;9432;4533;30099;838;17464;16756
20217;1649;12513;11316;17090;15415;21614;2616;2297;6664
13785;20638;25619;13076;19426;18997;9845;14270;20149;12942
12599;2381;19655;1878;20520;13797;1793;994;5906;28855
22560;31500;9279;23156;11100;830;27707;11783;17991;10444
29404;9603;27129;6791;5504;11098;3946;1167;19094;11217
17183;3432;31328;6832;25609;10576;21750;318;18858;14288
18831;10348;5497;8082;764;13137;13192;23666;3445;15830
20068;13271;2456;21427;14908;836;4271;21402;6982;23850
11826;4785;19295;26625;4749;21574;17138;13206;25378;27071
2330;30887;19346;3791;28427;30381;13368;22000;6830;25593
16887;14605;9355;9218;822;8830;19692;14334;28200;570
3135;7599;5201;17224;701;4224;12102;13687;2889;24784
27316;16207;30107;21902;4003;27719;11165;19462;29948;11065
17941;2554;22857;20754;21637;30197;2493;13262;23631;10716
31348;29092;21277;5062;13307;14461;6272;6413;14867;8619
13016;28582;20402;30168;21363;8621;15435;27964;26105;28484
30287;16404;12039;670;22260;6991;15898;10839;15157;19850
13999;3591;13850;16446;13480;4374;14393;4408;20466;22482
20605;24650;869;8894;27174;9537;31467;29741;11281;8726
3301;13328;23866;17769;25290;17933;29311;4394;5393;17873
10663;22938;15954;23974;21922;28786;18856;27464;16402;4193
89;26356;17419;7356;6841;16579;1559;2418;22603;10294
28030;32574;25386;29202;17092;4128;679;4206;6002;4109
24884;20746;23322;26086;27009;21986;16789;26791;32484;31747
24207;7393;5374;9374;6726;26218;27292;5211;25486;594
27611;23791;17177;23834;32656;1265;13301;6433;17382;25065
25942;22879;32329;22699;18838;9301;17027;30691;5754;29508
5413;8432;6839;16798;3369;13046;3252;12474;14549;27694
13970;5067;18915;30081;9066;30739;19678;19542;12757;32084
28623;32424;12210;4744;7193;27995;25379;27345;26530;2256
9433;16051;8499;15287;28562;11649;31778;30756;2271;21269
7982;6885;10027;26052;6826;6420;14585;28818;2526;11240
12653;32161;25514;28368;32270;17648;15980;9155;2506;13122
2852;4561;28987;23899;3030;12799;19496;13170;2352;7761
12367;2276;2925;30504;20833;17446;6777;13006;25167;19197
18774;2896;7108;32497;4286;32396;3058;24063;15626;5258
5010;7054;29522;24592;13350;17828;4566;28016;4994;19034
28572;5029;22666;29069;16219;23454;17725;7895;6552;29146
12787;28605;29199;22069;19938;2602;31828;15874;18663;12061
17338;23641;19076;26014;31348;1202;23077;20982;17402;23475
7335;3359;32431;2631;2842;4218;20672;9968;1734;2496
31823;18782;28269;11067;16081;31808;6352;19510;16308;346
22644;28082;21061;7128;27814;30554;3794;21730;957;16569
1803;28272;12959;15019;6574;30816;1415;19729;10596;15302
3589;15561;15078;28803;4678;11742;15971;28953;16789;5627
2086;24765;4642;13094;15476;30638;11266;23210;12979;27078
1400;13397;5074;6990;5235;13796;14308;6167;14679;29372
1806;198;18176;5083;24996;25200;19461;3085;21391;11367
313;23651;5874;14419;376;31969;10765;6276;11936;15735
31841;8326;26589;13107;30484;23542;29994;1460;25752;26517
19476;12514;31624;24731;4545;3804;4306;24142;32306;15922
13595;10706;1221;14421;16735;10307;26110;11339;5848;11009
3718;29095;5666;6731;26484;10169;4508;11792;31692;21762
16145;10497;5957;6890;27800;18923;16976;20918;31928;26436
16213;8372;28112;26884;27968;26296;28854;5302;13116;1740
21151;24526;22974;27940;15935;15421;29894;24656;6193;4931
17250;29365;31384;25220;10355;10302;5127;12127;8371;9295
28062;17531;23031;29691;23670;28066;20402;18550;8768;9683
4283;13773;296;27538;4688;18900;18176;12163;13402;3936
5018;4407;23282;20919;24181;24134;16677;13381;32668;1950
26868;29329;16332;282;19615;23663;13269;16215;13604;25206
26434;18371;23042;18100;6716;1782;11842;17825;5804;24902
32440;19282;24736;12693;17799;2287;17904;10862;22243;32359
4385;19793;19227;19554;25481;27722;18902;25208;31412;27080
6812;23968;25863;10925;7833;10987;27043;28322;6046;17010
10125;685;24681;3724;12299;517;31270;21317;8273;6437
4918;10764;32348;32543;27438;26028;23839;6451;14371;29310
3037;31904;28965;1756;21718;17082;8713;14296;3877;25405
11372;17966;2025;2273;6644;14200;1699;5166;25561;4001
28895;16530;21412;16028;20759;8113;24887;5718;17620;24316
12814;23785;5654;2949;7620;20242;1014;18449;23513;9957
32394;10607;16050;31423;23049;11529;8161;2173;15663;32185
24999;16619;20195;31454;10679;10111;26392;13742;14653;23112
18161;22734;1567;22049;7208;11808;31107;19242;21424;14044
30609;5497;32665;2530;5242;11788;21557;27726;6841;10242
121;22605;18073;3595;26021;26160;23287;13342;29224;19391
29513;20842;9149;26064;14047;30350;29915;24;20841;13324
14668;20288;21690;1275;11803;20795;26571;20989;16564;2008
26371;8305;20807;16787;22965;16874;29805;25777;24811;6111
30734;28812;866;16292;12162;10539;31445;15000;19190;8469
26238;26273;15890;5479;1755;23253;31193;20517;26286;31866
32208;1230;5447;24625;1122;23347;22021;19310;20099;7304
26907;27179;21140;14012;20880;3294;21126;2566;15498;680
7491;13505;28107;25551;32585;20857;21884;24686;9880;23366
13097;26475;32207;11352;27150;14762;17042;19156;27281;15744
23342;30687;21775;9835;12160;13559;14811;17664;2323;13194
6788;4900;16008;25281;4183;20607;11835;3997;15397;17198
19491;19270;25415;28856;18170;2976;24030;25412;2206;14878
14943;20233;5560;9435;14928;11269;4251;1511;3148;6130
25455;5342;26445;5238;21902;22208;27435;30106;4142;8188
27231;5245;22081;31950;269;6730;29593;29643;7490;30567
10064;22203;23674;23279;3431;5542;25189;15971;19373;18482
3306;22940;1506;24876;10605;4868;23837;16484;3917;16390
32363;5822;17329;18883;1209;20614;2693;2567;12788;31236
2239;29819;17262;21072;23527;24604;25988;104;19158;1259
2686;7808;29630;486;10422;3993;7018;32568;9213;21333
455;16557;26170;19466;24484;15464;27476;11029;29110;2520
17490;30577;13535;15592;21953;25224;14255;374;21846;24392
9516;2823;19157;12154;27854;11449;6193;23375;11214;11641
19701;18236;15265;11381;18658;23560;2495;10708;29146;29988
7336;1957;253;2362;27177;5910;11025;16648;25307;1511
10279;28783;22254;16414;24187;9671;6180;6651;13469;17270
32032;22062;20174;22465;10721;23624;15277;9954;16778;13168
21523;7002;25956;5463;21051;4232;9509;11630;25638;11131
17523;22614;15677;13829;31140;30615;27449;12304;2504;11670
29248;2869;26089;5569;29776;17547;11665;19725;26593;20669
14989;24226;8646;3680;6641;26836;13909;12931;5724;3670
30151;25479;14205;1962;2018;30257;23254;26844;27349;253
18880;28528;22883;14773;28848;27801;23619;20803;7096;8108
2759;16836;23633;5331;16061;17117;31831;23558;16275;22610
8789;11319;10430;11988;2819;18125;3931;15131;31757;12116
11031;20277;21526;2931;1613;6686;23549;16158;31087;17808
15711;6412;30119;9756;16989;9068;25278;12666;17055;27860
5180;12062;24984;23930;6609;22283;524;27814;28403;21228
4816;19047;19913;21857;6354;20870;10568;15255;6745;21944
4764;27931;20365;8727;3529;28144;15417;15315;6546;22239
5840;15653;28314;10254;8366;23685;14793;10708;21409;29725
22001;20428;2216;7549;18609;21032;31738;13712;1690;29000
21066;23759;17041;6028;842;18356;19572;19814;19822;29554
17153;13235;5874;4835;7411;30795;24606;18370;19821;30934
10953;31770;1948;2018;31516;28670;26009;2099;21912;20347
30348;21082;24154;25803;30743;6282;32158;15051;16114;15526
11651;17328;4818;19614;21774;22517;400;6396;21616;8599
28039;6586;9868;18309;23358;5463;15284;27986;16967;15914
29107;23342;25958;14837;19729;25108;30198;18365;22418;20549
1673;30681;18432;2548;4303;10826;22314;6723;4793;18250
26157;20590;1757;26151;23026;15686;15389;22098;20472;9442
20611;16051;4180;14481;21360;18240;24822;11538;21238;206
7725;264;22658;32551;15470;1960;6334;22876;5969;2997
23221;1117;12764;7854;23097;15302;19460;26694;10625;27900
29041;2580;22039;22649;25986;27532;21746;23908;4241;558
31198;9061;21112;27133;32293;5815;24147;25139;23144;27263
904;563;30670;5468;2053;15039;31841;31807;30665;30571
14004;16253;3494;29777;27849;24098;6469;7175;4659;9097
1642;462;10616;4905;27001;19468;21689;18098;13626;8957
22933;29273;32217;30629;7242;879;27953;14089;22045;3385
19529;15774;2813;30716;17951;7938;611;9815;18341;5610
18300;1237;8458;12380;29834;14275;19514;3102;19848;23359
31912;14190;28172;2450;23627;2547;3698;7104;6630;2548
9271;22621;11405;12744;24995;1185;28773;10637;22699;3007
171;18717;17685;12403;29432;30270;16861;31962;22467;13081
28120;25735;9255;28910;17303;19667;26854;31493;10382;28532
31407;3560;30581;19282;28572;28367;2543;6038;5631;5980
1386;27907;18526;18824;28486;6537;17084;8158;19513;21015
23834;28135;20210;14002;20286;1253;23036;23748;25011;12483
22758;21430;12305;333;13473;22464;24703;13213;26409;9984
29813;20437;29287;11466;5831;20244;15959;30528;2783;23970
8806;11042;8521;3438;7710;27111;21878;3259;1284;24076
30905;13590;8641;25004;3734;1675;5249;29521;15932;25368
28825;27914;32080;7778;23916;12733;22508;13735;16015;17599
31208;17396;10027;32674;23896;1688;7331;23118;16981;1496
27767;31059;21505;13796;6505;30334;7877;9226;9182;6059
15325;1066;12678;26585;22039;12906;22591;26244;27607;32042
4151;16687;29279;19259;4433;19264;15949;29259;8139;10256
21861;20900;3101;23363;3473;1303;27172;13141;7462;17458
17279;17014;105;16826;18746;22936;22610;8021;18601;14790
9872;18822;26519;28599;2764;20446;27553;3491;25906;3441
4316;14165;558;13704;13246;13442;13171;6293;21051;32089
31298;13676;10286;30043;9961;27311;27387;18541;4490;23690
26738;7723;20509;25249;3319;6016;3512;4679;5344;19059
26382;14577;27935;12356;28727;23274;1825;14776;18351;2632
9206;32177;23200;10782;23217;13825;15972;29171;24082;32384
17221;17779;17762;2653;9352;13413;23711;17329;31147;14045
16345;2394;19690;31155;17884;32518;31496;20275;32271;9102
16459;6166;17820;8582;5833;14514;14289;3602;18914;28269
32199;2554;25358;6519;16705;30977;21465;20153;18134;17267
299;17928;29523;22014;5069;30879;16475;21442;12841;972
25680;11947;1873;9193;12663;6655;15171;23438;28758;2867
16492;6917;14689;15619;6762;31742;4566;26818;534;25988
20454;10734;2754;11312;2581;16391;11455;669;5603;8865
22819;19995;22956;7097;31432;13224;30157;23621;2200;28956
2312;16142;3336;22179;5162;11714;18147;29808;16618;23621
18249;20656;4117;20041;12535;14781;13032;23326;31945;2197
5053;9163;26492;26506;20971;12125;27833;28987;13543;8575
29519;15298;23215;16203;3777;9263;9576;13920;31232;28214
11333;23093;12153;3108;13228;19373;16978;8983;28820;16107
23793;8047;6962;21351;2239;28032;5332;12865;9003;10889
9485;26326;9201;25066;4626;9618;6300;10897;6244;29957
31049;14518;1455;27960;15023;14280;31474;321;16732;167
6625;1813;6721;19;8584;29086;7281;24933;15920;28941
22566;20860;4230;28018;30469;28155;12282;3977;29091;13490
11366;19415;15943;1881;21232;9206;23794;6020;14897;4654
25756;20179;22935;21317;30145;1897;12295;663;13852;10400
15815;15465;14771;31739;21916;14970;32019;20061;2351;7899
21725;12664;13493;24833;30337;29063;28111;4377;32330;4928
22959;26011;5787;28164;11901;18210;9336;13914;25593;20091
7495;3227;22369;26875;27096;25583;26261;5910;31396;21879
18041;31022;29010;13260;6299;7849;896;29353;1046;19270
31423;14052;21942;9905;30175;8867;27484;2645;20334;12748
28324;24945;19835;15037;8902;20334;32415;26430;18874;4208
26687;14771;25760;18475;27147;29335;21342;13048;31434;27173
6027;27943;8794;12888;16012;17559;21746;5398;14076;18565
5035;17064;5458;2978;30271;17518;3005;19560;528;2001
6483;30637;29292;5496;13419;14713;22031;18623;29767;4117
9705;7013;32247;5476;14626;22916;14457;29302;14940;20935
3109;12635;568;21975;12617;24885;31515;7958;21008;16529
29234;27536;936;25080;31155;26415;23203;32448;16486;13614
7838;27688;613;11727;24865;26277;30496;9297;31687;10102
24739;18716;14751;30846;8220;31808;12241;14931;29591;9245
2437;4243;16653;23651;19200;10359;4765;4414;20496;19882
10265;23242;2475;16731;16836;11469;16083;1937;2138;11941
21692;7870;13905;20351;25137;21912;26207;27338;4660;13092
11068;4332;6629;9491;21673;18483;17829;26706;1457;23054
24954;24541;47;125;181;19924;18832;1990;26835;8912
3290;14442;9122;22391;24045;7511;31909;1102;16906;31327
